ELF code,Country ELF,Country,Jurisdiction,Entity legal form local name,Language,Entity legal form transliterated name,Abbreviation,Source
IHLF,United States of America,United States of America,North Carolina,Savings & Loan Association,English,Savings & Loan Association,S&L,ELF v1.5
JF6D,United States of America,United States of America,North Carolina,Nonprofit Community Trust,English,Nonprofit Community Trust,corp.,ELF v1.5
JF6D,United States of America,United States of America,North Carolina,Nonprofit Community Trust,English,Nonprofit Community Trust,inc.,ELF v1.5
JF6D,United States of America,United States of America,North Carolina,Nonprofit Community Trust,English,Nonprofit Community Trust,co.,ELF v1.5
JF6D,United States of America,United States of America,North Carolina,Nonprofit Community Trust,English,Nonprofit Community Trust,ltd. Incorporated,ELF v1.5
JF6D,United States of America,United States of America,North Carolina,Nonprofit Community Trust,English,Nonprofit Community Trust,company,ELF v1.5
JF6D,United States of America,United States of America,North Carolina,Nonprofit Community Trust,English,Nonprofit Community Trust,limited,ELF v1.5
JF6D,United States of America,United States of America,North Carolina,Nonprofit Community Trust,English,Nonprofit Community Trust,corporation,ELF v1.5
Q4F9,United States of America,United States of America,North Carolina,Mutual Association,English,Mutual Association,corp.,ELF v1.5
Q4F9,United States of America,United States of America,North Carolina,Mutual Association,English,Mutual Association,inc.,ELF v1.5
Q4F9,United States of America,United States of America,North Carolina,Mutual Association,English,Mutual Association,co.,ELF v1.5
Q4F9,United States of America,United States of America,North Carolina,Mutual Association,English,Mutual Association,ltd. Incorporated,ELF v1.5
Q4F9,United States of America,United States of America,North Carolina,Mutual Association,English,Mutual Association,company,ELF v1.5
Q4F9,United States of America,United States of America,North Carolina,Mutual Association,English,Mutual Association,limited,ELF v1.5
Q4F9,United States of America,United States of America,North Carolina,Mutual Association,English,Mutual Association,corporation,ELF v1.5
Q6EM,United States of America,United States of America,North Carolina,L3C,English,L3C,L3C,ELF v1.5
SIST,United States of America,United States of America,North Carolina,Public Transportation Authority,English,Public Transportation Authority,corp.,ELF v1.5
SIST,United States of America,United States of America,North Carolina,Public Transportation Authority,English,Public Transportation Authority,inc.,ELF v1.5
SIST,United States of America,United States of America,North Carolina,Public Transportation Authority,English,Public Transportation Authority,co.,ELF v1.5
SIST,United States of America,United States of America,North Carolina,Public Transportation Authority,English,Public Transportation Authority,ltd. Incorporated,ELF v1.5
SIST,United States of America,United States of America,North Carolina,Public Transportation Authority,English,Public Transportation Authority,company,ELF v1.5
SIST,United States of America,United States of America,North Carolina,Public Transportation Authority,English,Public Transportation Authority,limited,ELF v1.5
SIST,United States of America,United States of America,North Carolina,Public Transportation Authority,English,Public Transportation Authority,corporation,ELF v1.5
U94O,United States of America,United States of America,North Carolina,Captive Insurance Company,English,Captive Insurance Company,corp.,ELF v1.5
U94O,United States of America,United States of America,North Carolina,Captive Insurance Company,English,Captive Insurance Company,inc.,ELF v1.5
U94O,United States of America,United States of America,North Carolina,Captive Insurance Company,English,Captive Insurance Company,co.,ELF v1.5
U94O,United States of America,United States of America,North Carolina,Captive Insurance Company,English,Captive Insurance Company,ltd. Incorporated,ELF v1.5
U94O,United States of America,United States of America,North Carolina,Captive Insurance Company,English,Captive Insurance Company,company,ELF v1.5
U94O,United States of America,United States of America,North Carolina,Captive Insurance Company,English,Captive Insurance Company,limited,ELF v1.5
U94O,United States of America,United States of America,North Carolina,Captive Insurance Company,English,Captive Insurance Company,corporation,ELF v1.5
UVH6,United States of America,United States of America,North Carolina,Savings and Loan Association,English,Savings and Loan Association,Savings and Loan Association,ELF v1.5
WY1B,United States of America,United States of America,North Carolina,Municipal,English,Municipal,corp.,ELF v1.5
WY1B,United States of America,United States of America,North Carolina,Municipal,English,Municipal,inc.,ELF v1.5
WY1B,United States of America,United States of America,North Carolina,Municipal,English,Municipal,co.,ELF v1.5
WY1B,United States of America,United States of America,North Carolina,Municipal,English,Municipal,ltd. Incorporated,ELF v1.5
WY1B,United States of America,United States of America,North Carolina,Municipal,English,Municipal,company,ELF v1.5
WY1B,United States of America,United States of America,North Carolina,Municipal,English,Municipal,limited,ELF v1.5
WY1B,United States of America,United States of America,North Carolina,Municipal,English,Municipal,corporation,ELF v1.5
X0MP,United States of America,United States of America,North Carolina,limited liability partnership,English,limited liability partnership,LLP,ELF v1.5
X0MP,United States of America,United States of America,North Carolina,limited liability partnership,English,limited liability partnership,ltd,ELF v1.5
X0MP,United States of America,United States of America,North Carolina,limited liability partnership,English,limited liability partnership,Liability partnership,ELF v1.5
X0MP,United States of America,United States of America,North Carolina,limited liability partnership,English,limited liability partnership,rllp,ELF v1.5
X0MP,United States of America,United States of America,North Carolina,limited liability partnership,English,limited liability partnership,registered limited liability partnership,ELF v1.5
X1EL,United States of America,United States of America,North Carolina,Limited Liability Company,English,Limited Liability Company,LLC,ELF v1.5
X1EL,United States of America,United States of America,North Carolina,Limited Liability Company,English,Limited Liability Company,limited liability company,ELF v1.5
X1EL,United States of America,United States of America,North Carolina,Limited Liability Company,English,Limited Liability Company,ltd,ELF v1.5
X1EL,United States of America,United States of America,North Carolina,Limited Liability Company,English,Limited Liability Company,liability company,ELF v1.5
Y5L0,United States of America,United States of America,North Carolina,Mutual Burial Association,English,Mutual Burial Association,corp.,ELF v1.5
Y5L0,United States of America,United States of America,North Carolina,Mutual Burial Association,English,Mutual Burial Association,inc.,ELF v1.5
Y5L0,United States of America,United States of America,North Carolina,Mutual Burial Association,English,Mutual Burial Association,co.,ELF v1.5
Y5L0,United States of America,United States of America,North Carolina,Mutual Burial Association,English,Mutual Burial Association,ltd.,ELF v1.5
Y5L0,United States of America,United States of America,North Carolina,Mutual Burial Association,English,Mutual Burial Association,Incorporated,ELF v1.5
Y5L0,United States of America,United States of America,North Carolina,Mutual Burial Association,English,Mutual Burial Association,company,ELF v1.5
Y5L0,United States of America,United States of America,North Carolina,Mutual Burial Association,English,Mutual Burial Association,limited,ELF v1.5
Y5L0,United States of America,United States of America,North Carolina,Mutual Burial Association,English,Mutual Burial Association,corporation,ELF v1.5
YJZ3,United States of America,United States of America,North Carolina,Registered Limited Liability Limited Partnership,English,Registered Limited Liability Limited Partnership,RLLLP,ELF v1.5
